user_id,name,type,author,main_characters,rating,review_date,tags,story_summary,notes,is_public
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,放学等我,BL小说,酱子贝,喻繁x陈景深,0,2023-01-01,"{现代,校园}",现代校园，茶茶找了六年，不分手。⭐️⭐️⭐️⭐️⭐️,本年度最爱的校园文，没有之一。好爱陈景深，爱爱着喻繁的陈景深。感动于什么呢，陈景深知道自己性格的缺陷，知道自己的母亲有变态的控制欲，但他没有放弃自己的人生，他一直在努力去做一个能把握自己命运的人；他一直知道自己是同性恋，他不害怕，他敢于去爱人去保护爱人；喻繁不告而别，他坚持不懈了六年，找遍他们提过的每一所搞笑，找遍周边小城市，真的就是大海捞针，他直面出柜，对大学同学对同事都是坦诚相待，他没有放弃他坚信他可以找到喻繁，他经过六年，更加坚固了自己的堡垒，等喻繁回来，给予他安全的落脚地。每次想到陈景深，都会想到纸片人世界的丞哥，顾飞，江添这些有坚定信念的人，给予我的都是温暖的力量。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,入蛊,BL小说,煤那个球,邵凡安x段忌尘,0,2023-01-01,{玄幻},修仙，蛊虫。,攻下错情蛊不得不和受翻云覆雨，日渐生情而不自知，吵不过还端着的段小狗两年追妻路。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,攻略对象出了错,BL小说,金刚圈,湛微阳x裴磬,0,2023-01-01,"{现代,虐文}",现代，有点酸涩有点可爱，湛微阳当然可以谈恋爱！,湛微阳脑子里的系统让他谈恋爱ooc的话会变成发财树，于是他给自己买了个花盆；没有血缘关系的表哥裴磬觉得这个弟弟傻傻的，很耐心很暖心。受会让我联想陶思稚。那句“我为什么不可以谈恋爱？是傻子不可以谈恋爱还是湛微阳不可以谈恋爱？”心疼死了。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,万有引力,BL小说,骑鲸南去,南周x江舫,0,2023-01-01,{无限流},无限流，意识流的纸片人觉醒,在被高维人种直播的游戏中努力活着，纸片人觉醒，对江舫来说，南舟是他可以死77次要去去见的人，尸山只是我去见你的台阶，对南舟来说，舫哥是朋友，唯一的朋友.,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,竹马难猜,BL小说,冻感超人,沈言x赵林苏,0,2023-01-01,{现代},现代鬼马，超异能，能看见人顶着性幻想的名字，从好兄弟头上看到了自己的名字。番外还挺有意思。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,江医生他怀了死对头的崽,BL小说,葫芦酱,江叙x沈方煜,0,2023-01-01,"{现代,ABO}",现代非abo非生子设定，强强联合，沈方煜缺失的爱都有江医生和笑笑来弥补。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,夫郎喊我回家吃软饭了,BL小说,,,0,2023-01-01,"{种田,古代}",古代种田，生子。,上门赘婿入仕途秋阳五年为官路，在村里那段挺好玩的，杜衡秦小满种地造纸做饭也好吃。最后一段秋阳百姓沿路相送，看哭了。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,山河不夜天,BL小说,莫晨欢,唐景则x王溱,0,2023-01-01,"{穿越,古代,豪门}",架空穿越，权谋。,内忧外患，天下兴亡匹夫有责，唐景则穿越到架空宋朝，受先生教导，想弄明白为何诸如先生大家都愿意以身赴死以证清白，利用王溱爱上王溱。王溱，年少成名，世家背景忠贞皇党，奸佞权臣一心为民。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,人类崽废土苟活攻略,BL小说,秃子小贰,颜布布x封琛,0,2023-01-01,"{ABO,虐文,丧尸}",哨向，末世丧尸，变异种。,第一本哨向设定的文，和abo信息素差不多，哨兵有自己的专属向导，同时拥有量子兽。攻受的量子兽是黑狮和比努努，小丧尸比努努的分化因为保护主人自己吸收了丧尸病毒，像攻受的儿子一样，受是个烦人精，唱歌难听嗓门大爱哭心地善良意志坚定，一心做少爷的佣人服侍少爷然而自己一直才是少爷命。攻从小军事化教育性格坚毅内敛坚定顽强生存能力强，会做饭会针织动手能力强智商高。独自在冰川雪地带大受，为了全人类为了父母为了爱人一路成长成A+级哨兵。林奋和于苑很喜欢的一对副cp，后面于苑为了保存原始病毒注入体内恒温保存，还是挺泪目的。观后感：人人都想当烦人精的爸爸！,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,溺酒,BL小说,奶口卡,沈庭未x连诀,0,2023-01-01,"{穿越,现代,ABO}",abo生子，现代，两个时空穿越。未未车祸受伤穿越到正常社会，遇到患有严重的情感缺失的连诀。半个abo文有生子设定，车速可以且高级，是舒服的肉文还挺喜欢。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,樱笋年光,BL小说,夏小正,祝余x梁阁,0,2023-01-01,"{现代,校园}",现代校园文,从此不敢看观音。“我还不错，你不要怕我”，梁阁说“死是什么感觉？当心脏停止跳动，呼吸急转，耳朵首先变冷，身体内的血液转为酸性，喉咙痉挛，开始死亡。在死亡的瞬间，大脑排出所有氧气，瞳孔会像玻璃晶体，死亡1分钟，血液凝结开始导致皮肤变色，肌肉完全松弛，肠和膀胱开始排空。死亡3分钟，脑细胞成批死亡，高等思维终止”。祝余想“真正好的爱，不是爱你外在保护层的那个假自我，那个面具，而是爱连你自己都不爱的自己”。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,灵异片演员app,BL小说,戏子祭酒。谢池x谢星澜,,0,2023-01-01,"{现代,无限流}",无限流，主线是现代设定。算水仙吗,谢池谢星澜一身双魄，每个副本上升的电影世界观还是很不错不会特别尬。⭐,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,烈酒家的小相公,BL小说,,,0,2023-01-01,{种田},种田文,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,格格不入,BL小说,巫哲,项西x程博衍,0,2023-01-01,"{现代,骨科}",现代文，骨科医生程博衍，真的好温暖一个人！,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,君有疾否,BL小说,如似我闻,苏世誉x楚明允,0,2023-01-01,{古代},古偶权谋,御史大夫苏世誉太尉将军楚明允，主攻视角，权谋朝堂天下苍生，明争暗斗识人心，这文总让我想起《将近酒》，李廷贞比李建恒幸运多了，最终是生，全身而退隐入江湖还有爱人相伴，不似李建恒“我只想做大周的燕，住在富贵檐…”,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,蒙蔽,BL小说,金刚圈,常小嘉x谢厉,0,2023-01-01,{现代},现代文，警匪卧底,常小嘉十三岁时就见过十八岁的警察谢厉，监狱的相遇和利用只不过是私心的小满足，金刚圈的文一如既往的偏执，一如既往的久别重逢。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,你的香气,BL小说,娜可露露,,0,2023-01-01,{校园},校园文，关雪息有很多朋友，但只有一名奴隶陈迹。记忆点不深。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,一粒,BL小说,冷山就木,王小栗x林之绪,0,2023-01-01,"{现代,ABO}",现代abo,奶奶替受选择了一条路，受以为自己从此拥有了家人亲情，前半段攻太气人，自私且幼稚，受一直处于不对等被否定（气死我了的abo），最后感觉沈决意是最了解他俩的，看出了受的特性，目的明确。“那被我爱到底是什么感觉”“被拥抱，温暖，停止寻找，是渴望永远”。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,我乘风雪,BL小说,弃无钩,裴长淮x谢从隽,0,2023-01-01,{古代},古偶权谋，车速快但太痛了，膝盖疼。,裴长淮正则侯全门英烈，父亲大哥二哥均战死杀场，一人扛起侯门所有责任，诡计人心忍辱负重，心里一直有白月光谢从隽；赵昀将军朝堂新贵一路战功赫赫，与裴侯始于一场性事，一路猜忌信任矛盾前行，有一场车超级痛，受刚跪废膝盖攻还因为白月光赌气强上，气啊～哦白月光和赵将军是一个人。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,不驯之敌,BL小说,骑鲸南去,宁灼x单飞白,0,2023-01-01,{丧尸},末世，赛博，可替换义肢，打起来还是痛。,雇佣兵组织头目宁灼和单飞白。白眼狼小白被宁灼捡回去，却是满口谎言，因为不想回家，最后也因为谎言被丢下，小白想那我就让你恨做你的唯一，你的每一处伤口都必须是我留下的，毕竟有你的地方就是我的家。每个配角的的故事都很触动，每一场都是酣畅淋漓的复仇，是爱。最后隐隐最扎的是傅老大，遗憾吖。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,落俗游戏,BL小说,云上飞鱼,夏安远x纪驰,0,2023-01-01,{现代},现代，自以为是的爱不是爱。,夏安远一直认为纪驰是他的游戏虚拟体验，家境差距大，期限到了就要各自回归到正确的轨道，从小时候起他就像卷起浮沉的一阵风，和妈妈一起居无定所，慢慢的不停留不偏爱不眷念，直到遇到攻，两个颜狗的相遇就是命运齿轮咔嚓卡住了，互相填补互相完整。等到他俩真正想明白怎样去爱对方去珍惜对方，已经浪费了8年。两次受都自以为为了攻好，离开攻，这文是我今年骂得最多的文了，朋友都说我是攻妈，这个受真的气死我了，太自卑委屈了自己伤害了爱人，攻一直好爱他，一步一步消除障碍，最后知道受抑郁症很自责，觉得自己没有给他更多的关爱，哎，自家娃这样爱当妈的能怎么办，哭兮兮呗！我有多气就有多爱！,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,天官赐福,BL小说,墨香铜臭,,0,2023-01-01,"{古代,虐文}",重温，卖了一张游戏卡买了纸质书。永远挚爱花城主，永远心疼太子殿下。是爱，是信仰，是坚定，是勇敢，是救赎，是给予，是会一直治愈我的东西。看的过程是和小妹妹一起的，她新旧对照，有删有增有位移，但爱不变！,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,欲言难止,BL小说,麦香鸡呢,许则&陆赫扬,0,2023-01-01,"{校园,ABO}",abo校园，没有车的abo能叫abo吗？！,输了比赛没有奖励，但攻给了受提前奖励次级奖励，甚至有真话奖励。身份地位两级差异，两次失忆忘记受，受爱得很自卑，无所求，用池嘉寒的话来说就是买了他他还想着是不是被卖便宜了让陆赫扬没赚着钱；攻真的太好了，爱着实践着保护着放任着，上一个这么好的还是程博衍。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,一不小心和醋精结婚了,BL小说,,,0,2023-01-01,{},换头同人，霸总和设计师的先婚后爱,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,丧病大学,BL小说,颜凉雨,宋斐&戚言,0,2023-01-01,"{校园,丧尸}",丧尸来袭，没有异能全靠肉搏。,丧尸病毒侵袭学校，众人聚集成武生，找物资转移阵地救同学向着希望一步一步奔跑，没有异能没有第二拟态，靠肉搏靠智慧。好人队伍无人伤亡，据说是作者风格，就是受的颜值，算了，好歹是颗向日葵，攻颜值武力值智商值均在线，慢慢学会接受非百分百完美bf，学会爱。比较轻松调皮的文风，但偶有过头的尬。能看。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,明日星程,BL小说,金刚圈,夏星程x杨悠明,0,2023-01-01,"{现代,娱乐圈,年下}",现代娱乐圈，年下差14岁，有代入我的cp（纹身因戏生情）,恶性依赖有偏执的爱，蒙蔽亦有，这本因为是娱乐圈文吧，相对轻松多了。夏星程和杨悠明因为一部同性电影入戏太深，之前一个和小女明星们纠葛不断，一个结婚离婚。不虐，在认清各自并不是完全出不了戏后，很坚定的走在一起。可能真的有那句，我爱的人刚好和我同一个性别罢了。攻对婚姻是很认真的，受父母影响，他追逐的不一定是爱情是一份安稳。受就真的算是不定性，是真正的为演戏而生天赋吧。可能因为看的这两天刚好我的cp因为粉丝有点让我分心，看的时候有几个点还挺代入，就像都有年龄差（文里攻受差了14我的cp相差6岁），都是因戏生情入戏太深，都有过出戏，都有为爱纹身。最后一个场景是攻求婚在杀青戏份里，因为他希望受对这个人物的回忆不止于悲剧，让我想到之前磕糖磕过的杀青花束💐！,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,病案本,BL小说,肉包不吃肉,,0,2023-01-01,"{现代,刑侦,丧尸}",现代犯罪，神经病毒感染，没啥触动不爱。,攻受都是神经病毒感染者，受是初皇被拯救后一心为责任而活，攻是第四例叠加buff牛逼，血蛊，能够沟通血液对其他精神病患者进行下蛊传达命令无条件服从。先肉后爱，俩感情线主要是一个舔一个爹系拒绝，13岁年纪差，受还离过婚性冷淡，其实俩人都是渴求被爱。最后去岛上打boss那里，有点子没趣。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,台风眼,BL小说,潭石,梁思喆x曹烨,0,2023-01-01,"{现代,娱乐圈}",现代娱乐圈，双A设定，现实穿插回忆的叙述方式。,梁思喆因为一场车祸失去了父母也失去原本前途光明的未来，无法再成为小提琴家的他，其实已经颓废的藏起了伤口，直到鬼才导演曹修远带给他新的希望，也将曹烨带入了他的生命。挺多窒息点，比如希望的唤起幻灭、恐同远离、动心后的不自知且逃避抵触、不被知晓的牺牲付出、喧闹中的孤独，好在最后曹烨这个死龟人愿意走出龟壳，斯人若彩虹，在梁思喆眼里他的少年无比明媚天真，是他的向日葵（满脑子黄色废料）。黎悠和曹修远那段挺唏嘘的，因为太真实吧，郑寅也算是个悲剧色彩的人物？挺记忆深的一个点，曹烨在，梁思喆就一定可以出戏。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,贺新朝,BL小说,三流,纪榛x沈雁清,0,2023-01-01,{古代},古偶权谋,至纯至真的纪榛强嫁状元郎沈雁清，党派相争，朝堂权谋和儿女情长占比一半一半，人人都爱纪榛，兄长大人禁忌之爱，小侯爷的青梅竹马之情。老让我想起虫虫那个文，简易版吧。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,二锅水,BL小说,烟猫与酒,江初x覃最,0,2023-01-01,"{现代,骨科,虐文,年下}",伪骨科，现代，年下，半路再婚家庭。,同是离异家庭长大的江初和覃最完全不同性格，覃最本是醉字为名，是他爸对他妈犯下错事的结果，所以可见的不被爱早独立，他爸死后他知道自己只能靠考出去一条路去改变自己的人生，所以他不得不寻求他妈的帮助，不负责任的被推脱给了继父的儿子江初。江初家庭殷实纵然父母离异但金钱上对他很宽宥，他妈美女也很爱他，所以他人缘好，随性，温暖，热情，碰上一根筋的狗糙玩意儿覃最，生生被掰弯。俩人生活的相处，文字细腻，不快不慢的节奏，你进我退你进我不断降低底线。康助攻值得好评！苗苗是个可怜娃，隐线叔侄恋没结果呀！覃最挺撒野二合一的，还挺喜欢这个小疯狗。江初对他也是真好，真心心疼他，攻为了受学会了体谅缓和一心只为他，受为了攻勇敢洒脱更换平稳轨道！感谢美女妈妈的理解！,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,网恋翻车指南,BL小说,酱子贝,景欢&向淮之,0,2023-01-01,{校园},校园，游戏文，景欢为帮姐姐惩治网络渣男，进入游戏假扮女生追渣男，前面很搞笑后面比较平，能看。向淮之是个好人。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,我想不到,BL小说,孟还,何毕&季语,0,2023-01-01,"{现代,校园,年下}",现代sm调教文，年下，车技杠杠,何毕把青梅竹马的男友掰弯，没几年就被出轨且是sm恶心到，遇到dom季语，自己成为他专属sub。受是负责人的大学辅导员，因为感情不得不妥协工作，他按部就班的计划生活，不敢轻易变化毁掉自己争取来的，攻是政治家庭，父母各玩各，他不解婚姻和爱情，慢慢的施虐和掌控让他才有安全感，业内认可的dom。年下，小狗驯服理论，sm调教顺从，多少不在我的喜好范围，还第一次知道产卵拳交啧啧，能看，才发现看了好几个孟还的文。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,解药,BL小说,巫哲,程恪&江予夺,0,2023-01-01,"{现代,年下}",现代，年下,江予夺在非人的“斗狗”环境靠狠毒血腥才能活下来，救他出来的警察牺牲了，他害怕至极，后来遇到程恪，被亲弟设计赶出家门的大少爷，善良没心机但会打架。攻受相遇第一次就打了起来，垃圾桶，喵。受是热水器打不燃燃气灶的白痴也是厉害沙画师，攻是收租地头蛇三哥也是知道自己有精神病被恐惧支配的小狗。挺巫哲的，励志，不屈服命运。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,表面爱意,BL小说,西荧星,言玚chang褚如栩,0,2023-01-01,"{甜文,年下}",年下差6岁，小甜文，攻受名字的发音严重影响我看文！,"差六岁挺好代的，年下直球狗，十四岁生日那天和他爹打了一架，被受捡到对他说“谢谢你在这天出生，让我糟糕的这天有了值得庆祝的事情”，哪怕是私生子哪怕不被爱，也努力成为优秀的人渴求站在哥哥身边；受因为母亲精神分裂同时父亲因为怀疑母亲出轨杀死母亲 ，让他从小备受折磨闲言碎语以及对母亲的恨，恨她抛弃了自己，所以对感情很迟钝且没什么欲求，觉得人就是孤独的，还不幸遇到渣渣ex，被pua好几年，被精神诱导控制强行脱敏。都是小可怜，不能早点相遇，只有在各自孤单的角落努力，才会在更好的时候相遇相爱。
连续两本都有精神分裂症元素，我觉得我都要疯了，还有小狗文学，可是年下忠犬奶狗谁不爱呢，管他二哈边牧还是哈士奇！",false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,高维入侵,BL小说,，司辰&季楚尧（图灵）,,0,2023-01-01,{},异世界，人类会进化增强武力，和高等生物对战寻求家园。,,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,道诡异仙,BL小说,狐尾的笔,,0,2023-01-01,"{玄幻,爽文}",中式克系玄幻文，非BL，第一部大长篇费时一个月,疯魔火子哥晋级之路的大爽文，直男，够狠，杀伐果断，暴力！是现实是主世界还是道诡是主世界？其实应该都可以，开放式的结局吧。比较在意的人物top1邪祟黑太岁，火子哥亲闺女！虽然中途我差点磕cp😭，能把邪祟养成人的火子哥万里挑一，岁岁真的很爱她爹！top2火子哥官配小白，虽然中间差点3p，虽然他俩中间隔着血海深仇，但小白是唯一一个从头陪他到最后的人！top3诸葛渊，他死的时候我还哭了。整个故事世界观很多，比如类推盲人摸象，比如世界投影，比如无往亦无前。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,穿成克夫小夫郎,BL小说,,,0,2023-01-01,"{种田,古代}",种田架空,带空间金手指有灵泉储存功能。小夫郎靠种水果草莓西瓜发家，后心系百姓培育小麦水稻优质种子，改朝换代一心皇党，被封北安伯可世袭。嫁给脑袋受伤变稚童的齐三少，分家争产带姨娘庶妹其乐融融，后中探花不做官休闲散士杏林郎。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,富二代被迫从头再来,BL小说,,,0,2023-01-01,"{种田,古代,星际}",种田架空,很久没看到这么温暖的种田文，满满都是劲儿！主角攻受不是单一的出彩人物，群像也很丰满，商业联盟为生意主线，北方西北攻打蛮夷争夺土地，为官管理为副线，唯一缺陷就是结局仓促！明明还可以继续写！,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,穿越之弃子横行,BL小说,,,0,2023-01-01,"{穿越,玄幻,爽文}",修真爽文,现实世界，修真界，飞升界！攻是八系杂灵根，拥有九色神魂，灵魂力无限，啥都通，嘴毒很，穿到现实世界，遇到天灵根冰髓体，只爱白云熙！,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,白日事故,BL小说,高台树色,许唐成&易辙,0,2023-01-01,"{现代,校园,虐文,年下}",现代文，年下差6岁，文字很温暖,攻受是邻居，受成长在大家庭和睦且传统，不吝啬爱与被爱，传统的乖孩子，善良温暖聪明，A大通信工程博士。攻从小父母离异，为了让弟弟能不和歇斯底里且自私的母亲生活，选择跟妈妈，这个选择让弟弟和爸爸都觉得他是为了当时钱财都留给妈妈而做出的短浅决定，因为妈妈的不作为，从小聪明的攻自成小世界，暴力打架，但也是很善良简单。受给攻的善意，可能是唯一让他没有走歪路的原因。情窦初开后攻考上了受的大学，且同专业。作者文笔太散文，看起来很累也很难带入，全靠自行脑补，攻让我代入了喻繁和覃最，果然放学等我深入我心。比较戳我的点，一是受对攻的心疼，有点像二锅水的江初，二是最后俩人的事被受的妈妈知道后，妈妈的反应和奶奶的那段，受哭着对奶奶说“他是特别好的人”，我整个爆哭，三是俩人互换银行卡，靠着扣费短信的弱关联。他们很坚持不分开，哪怕是怀柔策略，最后攻给受妈妈信，也是爆哭，笑死，养老送终。后面再看，受留的那封信真的很感人，”对不起“和”我爱你“。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,我的理想小镇,BL小说,青色羽翼,穆思辰&秦宙,0,2023-01-01,{无限流},无限流，剧情向，剧情线不错感情线稀烂,这是一本剧情线不错感情线稀烂的文，世界设定是有“远古”这一绝对污染的存在，不断侵蚀世界获取能量，宅变世界变为异世界后，继续吞噬污染下一个世界就是主角受的现世界，故事就开始了。从最初的世界开始，就有一群战士他们通过获得远古的力量，与其抗衡，但终究会因为经不住污染的力量变成神级怪物，自我封印，他们中有选中的一人名为夕阳，会在灭亡后保留意识，和先驱者意识群体融为一体成为系统；一人名为守墓人，成为异世界的坐标，便于系统在下一个现世界找到合适的先驱者们，进入异世界，抵抗污染驱逐远古。受就是被选中的夕阳，攻是神级怪物，受因为自我之力，成为这轮最有希望抗衡远古的力量，通过在异世界，对每一个神级怪物领域的占领，获取力量，组建战队，最后保护了自己的世界，同时也和攻在现世界he大结局。这个文的世界观设定上，除了有异世界神级怪物这些存在，也有镇压神级怪物的柱的设定，都需要灵魂能量和情感能量的攫取，维持稳定。八大神级怪物，系统/秦宙/深海/沈霁月/定数/卓飞驰/蝴蝶/大眼仔，其实他们也都是被选中的先驱者，都是有坚定的保护世界的意识，除了沈霁月这个疯批变态。每一个小镇通过占领柱，转变为自我图腾来实现晋级，每一个柱就是一份情感，就是一段故事。故事线真的不错，基本无坑，几乎完美自洽，cp感情线真的太难太入了，和战友们的感情反而更容易共情。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,美学公式,BL小说,空菊,丁以楠&霍执消,0,2023-01-01,"{现代,娱乐圈,甜文,无限流}",现代，小甜文，车技不错电动小马达,在无限流后面接一本小甜文且有车技不错的现代文，很解乏。受私人助理楠楠如名字是温暖的人，工作认真负责，做人有原则；攻浪漫主义建筑设计师如其名，小执拗，和人相处情商显得不高，是有灵性的努力的天赋型选手。俩人本是上下级，酒后且俩人一个错失奖杯一个男友出轨阴错阳差滚在一起，追求人体黄金比例的完美主义攻，本没把179cm的受放进床伴清单，但一夜情后，逐渐发现受就是他的美学标准，腰臀比也好，知道他不爱吃淡水鱼的喜好也好，慢慢的俩人公私不分，辞职自己做工作室独立创业。攻的老爸传统中国父亲打压式干涉型培养方式，最后其实是自己把儿子卖给儿媳不自知，有点喜感。还有一堆副cp，男明星和男助理，一般。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,飞来横犬,BL小说,巫哲,孙问渠&方驰,0,2023-01-01,"{现代,年下}",现代文，年下差10岁吧，很巫哲大大的风格，细节的日常中充斥细腻的感情流动，人物都很正向。,因为北哥配的广播剧，所以看了这个文，过程中共情了好几个其他文，比如二锅水覃最年下小狗的坚定，比如台风眼中梁思喆的陪伴等待。孙问渠出生陶艺之家，他爸对他在陶艺上的期许很大，定义孩子是他的作品，没有感受过父母爱家庭爱的孙问渠，琴棋书画陶专业优秀，但性子奇怪，看似啥都可以挥霍无度的废柴富家子。其实我觉得他是害怕认真。方驰很独立，父母在他的成长中除了给生活费，没有充当任何角色，是在爷爷奶奶的陪伴下长大，喜欢攀岩喜欢爬山，自由义气自律活力。他知道自己是同但他不敢认也不想认，直到遇见孙问渠。从最开始的讨厌，到发现对方的优秀，两人各自学会勇敢学会认真学会担责任。比较戳我的是孙问渠徐徐图之，等方驰愿意承认自己是同，虽然他不是刻意，但不知不觉的很喜欢这个小自己十岁的年轻人的一切。方驰也在看到了孙问渠的矛盾面后，生活和对待工作的矛盾面，勇敢的承认了“我真的很喜欢你”。最后和爷爷奶奶坦白的那段，很感动，方驰的勇敢，孙问渠的适度，爷爷奶奶对方驰的爱和理解。只想说一句，愿天下的同性恋，都能得到理解和爱。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,人间试炼游戏,BL小说,弄清风,唐措&靳丞,0,2023-01-01,{无限流},无限流,冷漠而悲悯的神创造一切，人间试炼游戏通关为成功，或轮回或消散凭自愿，失败（早亡包括不仅限于自杀）则进入永夜城进行生存考验，通过副本的一个个闯关，获得积分获取奖励晋级，最终获取重新投胎的资格。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,大撞阴阳路,BL小说,，陈阳&度朔,,0,2023-01-01,"{现代,灵异,无限流}",现代灵异,呃，至阴体质配给酆都大帝阴婚只为保命，却不知阳阳的坚韧顽强生命力，让大帝爸爸欲罢不能，全程buff全开，阴阳两间就没有夫夫二人搞不定的！不太喜欢的点作者老用小妻子字眼，还有就是一个故事一个故事看似和无限流类似的结构，但每个案子记忆都不深刻，记流水账。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,重回我爸的高中时代,BL小说,三千风雪,路潼&秦初,0,2023-01-01,"{穿越,重生,现代}",现代，重生穿越,泪点全在代入小15魂穿到父母爱情时代的时期..想得到更多的母爱，想让妈妈多抱抱。由由比较在意的点是觉得逻辑不能自洽,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,夜潮褪去,BL小说,三道,宋然&沈闻飞,0,2023-01-01,{现代},现代，不长嘴系列,文笔细腻，不矫揉造作刻意抒情，但一直跟着落泪梗啾啾，不算追妻火葬场，毕竟我们小沈只是没长嘴，做的事一点都没少爱意满满！宋然这条小海鱼向往着水面上璀璨明媚的光景，却又只敢小心翼翼地探出脑袋去偷窥不曾踏足的领域，有一点风吹草动，就会摆尾潜入沈闻飞为他构建的狭小但安全的洞穴，而严鸣的出现像抛了一把钩了诱饵的钓竿，引诱着宋然走出氧气稀薄的水下世界。可是海鱼为何叫海鱼，因为他只能在海里才能自由自在。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,滚刀,BL小说,清自,方月明&周旭呈,0,2023-01-01,{现代},双性，现代文,富养长大的月亮，单亲妈妈给足了他爱与安全感，教会他喜欢就去争取，想做就去尝试，随心自由，同样也让他养成一贯的自我保护的方式，有一种强颜欢笑假装坚强。周渣男属于富二代，聪明有能力的富二代，万花丛中过，片叶不沾身，喜欢自由喜欢极限运动，因为传宗接代被哥哥下药差点被安排。两人通过直播连麦认识，月亮勇敢争取，渣男动心但不愿意被束缚，不愿意承认自己被接受。车写的不错，没有我讨厌的那些逼呀什么的字眼，月亮女装很好看，羡慕他，比匹诺曹呃呃孙姝予幸福太多。没有看到番外，应该是有小月亮了。番外车不错，也更多的感受到攻对受的偏爱，生日快乐，快乐并不是因为生日，而是因为你带给我的快乐。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,娑婆,BL小说,诗无茶,提灯&谢九楼,0,2023-01-01,"{玄幻,灵异}",灵异玄幻，有买实体书。,大道无情，往往让天神牵绊的只有一丝俗世情缘，管他什么天下苍生，观音想要的不过是珍惜之人能有轮回，不过是想要泥点子长长久久活下去。这篇文的世界设定还挺好理解，只是很多名词像作者原创似的，挺拗口，又感觉东拼西凑（由由说不能这样说哈哈哈骂人抄袭借梗能但我真的这样觉得我总能联想到天官）。前面困惑的时间线，在故事的讲述中作者都有好好填坑，最后我不惑的是无界处不是类似黄粱一梦吗，为何最后毁尽永净泯灭能仁后它还能存在？最后笙鬘呢？很喜欢文里的攻受，攻很爱，以为自己爱的作践爱的卑微，殊不知受爱他更甚，疯批，愚笨，纯粹，只为他一人，不管是三百年的等待，还是一百年的火烧，都只为一人。楚二和小鸟的be意料之中，有点眼界不同本就不是一个世界的人，何来心意相通之说呢。,false
cafca62c-5a2e-47f0-b155-cc3fd35d2d14,顶级攻略,BL小说,焦糖冬瓜,,0,2023-01-01,"{穿越,ABO}",穿书文，abo，末日荒星，记忆点不深估计不爱。,,false
